norma;data;obs;tam_cp;tam_min;arena;orgao
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;presidencial;"III - a Secretaria de Estado de Comunicação de Governo;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;presidencial;"IV - a Secretaria Especial de Desenvolvimento Urbano;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;presidencial;"V - o Gabinete do Presidente da República;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;presidencial;"I - o Conselho da República;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"I - da Agricultura e do Abastecimento;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"II - da Ciência e Tecnologia;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"III - das Comunicações;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"IV - da Cultura;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"V - da Defesa;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"VI - do Desenvolvimento, Indústria e Comércio Exterior;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"VII - da Educação;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"VIII - do Esporte e Turismo;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"IX - da Fazenda;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"X - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XI - da Justiça;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XII - do Meio Ambiente;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XIII - de Minas e Energia;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XIV - do Planejamento, Orçamento e Gestão;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XV - da Previdência e Assistência Social;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XVI - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XVII - da Saúde;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;"XVIII - do Trabalho e Emprego;"
MEDIDA PROVISÓRIA Nº 1.911-8, DE 29 DE JULHO DE 1999;29/07/1999;Será pesquisado e preenchido posteriormente.;10;19;ministerial;XIX - dos Transportes.
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;Casa Civil
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;Gabinete de Segurança Institucional
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;Secretaria-Geral
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"I - o Conselho de Governo;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"II - o Advogado-Geral da União;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"III - a Secretaria de Estado de Comunicação de Governo;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"IV - a Secretaria Especial de Desenvolvimento Urbano;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"V - o Gabinete do Presidente da República;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"I - o Conselho da República;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"I - da Agricultura e do Abastecimento;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"II - da Ciência e Tecnologia;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"III - das Comunicações;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"IV - da Cultura;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"V - da Defesa;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"VI - do Desenvolvimento, Indústria e Comércio Exterior;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"VII - da Educação;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"VIII - do Esporte e Turismo;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"IX - da Fazenda;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"X - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XI - da Justiça;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XII - do Meio Ambiente;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XIII - de Minas e Energia;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XIV - do Planejamento, Orçamento e Gestão;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XV - da Previdência e Assistência Social;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XVI - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XVII - da Saúde;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XVIII - do Trabalho e Emprego;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;XIX - dos Transportes.
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;Casa Civil
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;Gabinete de Segurança Institucional
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;Secretaria-Geral
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"I - o Conselho de Governo;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"II - o Advogado-Geral da União;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"III - a Secretaria de Estado de Comunicação de Governo;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"IV - a Secretaria Especial de Desenvolvimento Urbano;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"V - o Gabinete do Presidente da República;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;"I - o Conselho da República;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"I - da Agricultura e do Abastecimento;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"II - da Ciência e Tecnologia;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"III - das Comunicações;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"IV - da Cultura;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"V - da Defesa;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"VI - do Desenvolvimento, Indústria e Comércio Exterior;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"VII - da Educação;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"VIII - do Esporte e Turismo;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"IX - da Fazenda;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"X - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XI - da Justiça;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XII - do Meio Ambiente;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XIII - de Minas e Energia;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XIV - do Planejamento, Orçamento e Gestão;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XV - da Política Fundiária e do Desenvolvimento Agrário;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XVI - da Previdência e Assistência Social;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XVII - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"XVIII - da Saúde;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;"IX - do Trabalho e Emprego;"
MEDIDA PROVISÓRIA Nº 1.911-10, DE 24 DE SETEMBRO DE 1999;24/09/1999;Será pesquisado e preenchido posteriormente.;20;39;ministerial;XX - dos Transportes.
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;Casa Civil
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;Secretaria-Geral
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;Secretaria de Comunicação de Governo
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;Gabinete de Segurança Institucional
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;"I - o Conselho de Governo;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;"II - o Advogado-Geral da União;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;"III - Agência Brasileira de Inteligência - ABIN;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;"IV - a Secretaria Especial de Desenvolvimento Urbano; e"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;"V - o Gabinete do Presidente da República;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;"I - o Conselho da República;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"I - da Agricultura e do Abastecimento;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"II - da Ciência e Tecnologia;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"III - das Comunicações;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"IV - da Cultura;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"V - da Defesa;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"VI - do Desenvolvimento, Indústria e Comércio Exterior;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"VII - da Educação;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"VIII - do Esporte e Turismo;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"IX - da Fazenda;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"X - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XI - da Justiça;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XII - do Meio Ambiente;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XIII - de Minas e Energia;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XIV - do Planejamento, Orçamento e Gestão;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XV - da Política Fundiária e do Desenvolvimento Agrário;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XVI - da Previdência e Assistência Social;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XVII - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"XVIII - da Saúde;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;"IX - do Trabalho e Emprego;"
MEDIDA PROVISÓRIA Nº 1.999-13, DE 14 DE DEZEMBRO DE 1999;14/12/1999;Será pesquisado e preenchido posteriormente.;11;20;ministerial;XX - dos Transportes.
MEDIDA PROVISÓRIA Nº 1.999-14, DE 13 DE JANEIRO DE 2000;13/01/2000;Será pesquisado e preenchido posteriormente.;10;20;presidencial;Casa Civil
MEDIDA PROVISÓRIA Nº 1.999-14, DE 13 DE JANEIRO DE 2000;13/01/2000;Será pesquisado e preenchido posteriormente.;10;20;presidencial;Secretaria-Geral
MEDIDA PROVISÓRIA Nº 1.999-14, DE 13 DE JANEIRO DE 2000;13/01/2000;Será pesquisado e preenchido posteriormente.;10;20;presidencial;Secretaria de Comunicação de Governo
MEDIDA PROVISÓRIA Nº 1.999-14, DE 13 DE JANEIRO DE 2000;13/01/2000;Será pesquisado e preenchido posteriormente.;10;20;presidencial;Gabinete de Segurança Institucional
MEDIDA PROVISÓRIA Nº 1.999-14, DE 13 DE JANEIRO DE 2000;13/01/2000;Será pesquisado e preenchido posteriormente.;10;20;presidencial;"I - o Conselho de Governo;"
